"id","violation_last_modified_date","violation_date","violation_code","violation_status","violation_status_date","violation_description","violation_location","violation_inspector_comments","violation_ordinance","inspector_id","inspection_number","inspection_status","inspection_waived","inspection_category","department_bureau","address","street_number","street_direction","street_name","street_type","property_group","ssa","latitude","longitude","location"
"7156629","2024-04-30T11:39:50.000","2024-04-30T00:00:00.000","CN070024","OPEN",,"REPAIR PORCH SYSTEM","OTHER   :    :OTHER","EAST ELEVAGION AS OBSERVED FROM ALLEY / PORCH HARDWARE - RUSTED. UNABLE TO COMPLETE INSPECTION OF REAR PORCHES.","Failed to repair or replace defective or missing members of porch system.  (13-196-570, 13-196-641)","371335","14327547","FAILED","N","COMPLAINT","CONSERVATION","6903 S MERRILL AVE","6903","S","MERRILL","AVE","20018",,"41.769696612","-87.572580676","
,  
(41.76969661239285, -87.5725806756714)"
"7157416","2024-05-01T11:30:33.000","2024-04-30T00:00:00.000","EV1110","OPEN",,"MAINTAIN OR REPAIR ELECT ELEVA",,"#37 ELEVATOR: CHANGE/SHORTEN COMPS","Failed to maintain electric elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)","432622","14327961","FAILED","N","PERMIT","ELEVATOR","120 E DELAWARE PL","120","E","DELAWARE","PL","3896",,"41.899304096","-87.625236491","
,  
(41.89930409644498, -87.62523649147974)"
"7157135","2024-04-30T08:25:00.000","2024-04-30T00:00:00.000","CN194029","OPEN",,"PROVIDE","OTHER   :    :OTHER","DUE TO DETERIORATED CONDITIONS OF EXTERIOR WALL OVER PUBLIC WAY & OVERALL CONDITION OF EXTERIOR MASONRY.SUBMIT CONDITION ASSESSMENT REPORT. REPORT SHALL BE SIGNED AND SEALED BY A REGISTERED DESIGN PROFESSIONAL, AND BASED ON A CRITICAL, COMPREHENSIVE, AND DETAILED PHYSICAL INSPECTION OF THE PREMISES IDENTIFIED AND DETAILED IN THE VIOLATION. THE CONDITION REPORT MUST IDENTIFY THE DATE, NATURE, SCOPE, FINDINGS, AND DEFICIENCIES OF THE INSPECTION/INVESTIGATION. THE REPORT MUST IDENTIFY EACH TECHNICAL PRINCIPLE OR STANDARD THAT IS THE BASIS OF ANY PROFESSIONAL JUDGMENT AND COMPREHENSIVE RECOMMENDATIONS FOR REPAIRS EXPRESSED IN THE REPORT. RECOMMENDATION OF REPAIRS MUST INCLUDE PHOTOS, DRAWINGS, DETAILS, AND CALCULATIONS WHICH CAN BE SUBMITTED FOR A REPAIR PERMIT IF NECESSARY. THE CONDITION REPORT, PERMIT, AND CONSTRUCTION DOCUMENTS MUST BE KEPT ON FILE AT THE PREMISES AND MADE AVAILABLE FOR FIELD INSPECTION REVIEW AND APPROVAL BY ALL RELATED TRADES. SUBMIT TWO (2) COPIES OF THE CONDITION REPORT TO THE BUILDING OFFICIAL FOR REVIEW AND ACCEPTANCE. 14A-6-603.5, 14X-4-401.1, 14X-4-401.2, 14X-4-401.3PLANS AND PERMITS ARE REQUIRED FOR REPAIRS/REBUILDING PER REPORT, ALL WORK IS SUBJECT TO FIELD INSPECTION AND APPROVAL. 14A-4-401.1","Provide","310173","14327912","FAILED","N","COMPLAINT","CONSERVATION","2458 S SACRAMENTO AVE","2458","S","SACRAMENTO","AVE","278689",,"41.846483385","-87.700345333","
,  
(41.84648338500999, -87.70034533301852)"
"7157857","2024-05-02T10:45:35.000","2024-04-30T00:00:00.000","BR1001","OPEN",,"OWNER OR LICENSED CONTRACTOR",,,"The code violations listed below must be corrected within 15 days of receipt of this notice. The owner or the contractor who does the work must sign, date, and return this notice or a copy to indicate that the work is done to the Boiler Inspection Bureau.","543760","14197421","CLOSED","N","PERIODIC","BOILER","1460 W 112TH ST","1460","W","112TH","ST","524949",,"41.690493538","-87.659271945","
,  
(41.690493538173016, -87.65927194463526)"
"7156996","2024-04-30T07:20:14.000","2024-04-30T00:00:00.000","CN131026","OPEN",,"REPAIR SCREENS","OTHER   :    :OTHER","FRONT ELEVATION /WINDOW SCREENS - RIPPED AT MULTIPLE LOCATIONS.","Repair or replace defective screen. (13-196-560 B)","451988","14327758","FAILED","N","COMPLAINT","CONSERVATION","3162 W EASTWOOD AVE","3162","W","EASTWOOD","AVE","11151","60","41.965696169","-87.708013436","
,  
(41.96569616859992, -87.70801343619367)"
"7156702","2024-04-30T13:21:10.000","2024-04-30T00:00:00.000","CN134016","OPEN",,"RATS","OTHER   :    :OTHER","BUILDING - RAT INFESTATION.","Rid premises of rodents and seal rodent holes. (13-196-530 D, 13-196-540 A, 13-196-630 C)","207370","14327586","FAILED","N","COMPLAINT","CONSERVATION","2841 S WALLACE ST","2841","S","WALLACE","ST","17227",,"41.842363714","-87.641364473","
,  
(41.842363714487576, -87.64136447284677)"
"7157313","2024-04-30T12:40:07.000","2024-04-30T00:00:00.000","CN061014","OPEN",,"REPAIR EXTERIOR WALL","OTHER   :    :OTHER","NORTH AND EAST ELEVATIONS, 2ND FLOOR WINDOW LINTELS ARE BENT AND PACKED WITH MORTAR. PLANS AND MASONRY PERMIT ARE REQUIRED TO REPLACE LINTELS.","Failed to maintain the exterior walls of a building or structure free from holes, breaks, loose or rotting boards or timbers and any other conditions which might admit rain or dampness to the walls.  (13-196-530(b), 13-196-641)","BL00831","14327970","FAILED","N","COMPLAINT","CONSERVATION","3603 W 26TH ST","3603","W","26TH","ST","288337","25","41.844272961","-87.714936371","
,  
(41.844272960850404, -87.71493637101693)"
"7157677","2024-05-02T07:44:37.000","2024-04-30T00:00:00.000","PL151137","OPEN",,"OPEN",,,,"86839","14325692","FAILED","N","PERMIT","PLUMBING","1428 N CAMPBELL AVE","1428","N","CAMPBELL","AVE","62097",,"41.907525207","-87.689752981","
,  
(41.907525206858224, -87.68975298140926)"
"7156547","2024-04-30T11:04:41.000","2024-04-30T00:00:00.000","BR3055","OPEN",,"REPLACE",,"#3 MODCO 11 HWB NB#176964:REPLACE DEFECTIVE FLOW SWITCH","Replace","451569","14205294","CLOSED","N","PERIODIC","BOILER","1165 N MILWAUKEE AVE","1165","N","MILWAUKEE","AVE","3169","33","41.903005039","-87.665706544","
,  
(41.903005039235026, -87.66570654445466)"
"7159678","2024-04-30T11:43:10.000","2024-04-30T00:00:00.000","CN134026","OPEN",,"RAT STOP AROUND EXTERIOR","OTHER   :    :OTHER","ALL ELEVATIONS /RAT STOP - NONE SEEN AT TIME OF INSPECTION.","Install rat stopping around exterior walls. (7-28-660)","455370","13613620","FAILED","N","PERIODIC","CONSERVATION","6400 S FAIRFIELD AVE","6400","S","FAIRFIELD","AVE","19750",,"41.777151692","-87.692270626","
,  
(41.777151691518384, -87.6922706259699)"
"7157394","2024-05-01T11:20:47.000","2024-04-30T00:00:00.000","EV1110","OPEN",,"MAINTAIN OR REPAIR ELECT ELEVA",,"PROVIDE GFCI OUTLETS AND REMOVE GENERAL DUTY OUTLETS","Failed to maintain electric elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)","425425","14226950","FAILED","N","PERMIT","ELEVATOR","15 E OAK ST","15","E","OAK","ST","57131",,"41.900647254","-87.627547414","
,  
(41.9006472539258, -87.62754741411463)"
"7157173","2024-05-01T09:04:01.000","2024-04-30T00:00:00.000","EV1111","OPEN",,"MAINTAIN OR REPAIR HYDRO ELEVA",,"SECURE CAR TOP ESCAPE HATCH.","Failed to maintain hydraulic elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)","541344","10657294","FAILED","N","PERIODIC","ELEVATOR","663 W GRACE ST","663","W","GRACE","ST","9582",,"41.951646444","-87.64737128","
,  
(41.95164644438517, -87.64737128003739)"
"7157693","2024-05-02T07:56:16.000","2024-04-30T00:00:00.000","PL151137","OPEN",,"OPEN",,,,"381406","14245802","FAILED","N","PERMIT","PLUMBING","1676 W BRYN MAWR AVE","1676","W","BRYN MAWR","AVE","210097",,"41.98353604","-87.672898174","
,  
(41.98353603975336, -87.67289817361204)"
"7156866","2024-04-30T15:19:04.000","2024-04-30T00:00:00.000","CN131026","OPEN",,"REPAIR SCREENS","OTHER   :    :OTHER","BUILDING / SCREENS -  MIISNG OR DAMAGED AT VARIOUS LOCATIONS.","Repair or replace defective screen. (13-196-560 B)","371335","14327679","FAILED","N","COMPLAINT","CONSERVATION","8046 S INGLESIDE AVE","8046","S","INGLESIDE","AVE","21006",,"41.748096997","-87.601602865","
,  
(41.748096996688346, -87.60160286485693)"
"7158110","2024-05-02T14:12:08.000","2024-04-30T00:00:00.000","EV1110","OPEN",,"MAINTAIN OR REPAIR ELECT ELEVA",,"REPAIR MALFUNCTIONING PHONE IN PASSENGER ELEVATOR #1.","Failed to maintain electric elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)","541348","14227802","FAILED","N","PERIODIC","ELEVATOR","6807 N SHERIDAN RD","6807","N","SHERIDAN","RD","13609","54","42.005810293","-87.660834745","
,  
(42.005810292703885, -87.66083474474092)"
"7156704","2024-04-30T13:21:10.000","2024-04-30T00:00:00.000","CN136016","OPEN",,"ROACHES","OTHER   :    :OTHER","BUILDING - ROACH INFESTATION.","Exterminate roaches and keep dwelling insect-free. (13-196-630 C)","207370","14327586","FAILED","N","COMPLAINT","CONSERVATION","2841 S WALLACE ST","2841","S","WALLACE","ST","17227",,"41.842363714","-87.641364473","
,  
(41.842363714487576, -87.64136447284677)"
"7157699","2024-05-02T08:04:58.000","2024-04-30T00:00:00.000","PL151137","OPEN",,"OPEN",,,,"381406","14324207","FAILED","N","PERMIT","PLUMBING","1676 W BRYN MAWR AVE","1676","W","BRYN MAWR","AVE","210097",,"41.98353604","-87.672898174","
,  
(41.98353603975336, -87.67289817361204)"
"7157180","2024-05-01T09:04:40.000","2024-04-30T00:00:00.000","EV1111","OPEN",,"MAINTAIN OR REPAIR HYDRO ELEVA",,"PROPERLY PROTECT MACHINE ROOM LIGHTING.","Failed to maintain hydraulic elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)","541344","10657294","FAILED","N","PERIODIC","ELEVATOR","663 W GRACE ST","663","W","GRACE","ST","9582",,"41.951646444","-87.64737128","
,  
(41.95164644438517, -87.64737128003739)"
"7157118","2024-05-01T08:21:59.000","2024-04-30T00:00:00.000","EV1110","OPEN",,"MAINTAIN OR REPAIR ELECT ELEVA",,"REPAIR ELEVATOR #1 CURRENTLY OUT OF SERVICE.","Failed to maintain electric elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)","312525","14146780","FAILED","N","COMPLAINT","ELEVATOR","1314 W 15TH ST","1314","W","15TH","ST","15632",,"41.861669867","-87.659631083","
,  
(41.861669867262975, -87.6596310829808)"
"7157129","2024-05-01T08:39:07.000","2024-04-30T00:00:00.000","EV1110","OPEN",,"MAINTAIN OR REPAIR ELECT ELEVA",,"CAT. 5 TEST OVERDUE. CARS 3,4 & 5. (1 & 2 EXPIRE IN A FEW DAYS)","Failed to maintain electric elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)","312525","14216602","FAILED","N","PERIODIC","ELEVATOR","1326 S MICHIGAN AVE","1326","S","MICHIGAN","AVE","15431",,"41.864999533","-87.624243006","
,  
(41.8649995334912, -87.62424300551122)"
"7156843","2024-04-30T14:28:00.000","2024-04-30T00:00:00.000","CN197087","OPEN",,"CARB MONOX DETECT IN RESID","OTHER   :    :OTHER","LAUNDRY ROOM / CARBON MONOXIDE DETECTOR - MISSING.","Install carbon monoxide detector within 40 feet of every sleeping room in residential structure. (13-64-190, 13-64-210) A carbon monoxide detector is needed whenever there is a heating appliance on the premises that burns fossil fuel such as gas, oil, or coal, or air that is circulated through a heat exchanger. Install according to manufacturer instructions. A hard wired model requires an electrical wiring permit. In a single family residence, be sure the detector is on or below the lowest floor with a place to sleep. In a multiple dwelling residence heated by a boiler, install a detector in the same room as the boiler. Otherwise, each apartment follows single family guidelines. The owner is responsible for installation and written instructions, the tenant for testing, maintenance, and batteries.","371335","14101753","FAILED","N","PERIODIC","CONSERVATION","1121 E 82ND ST","1121","E","82ND","ST","21032",,"41.745776446","-87.596840553","
,  
(41.745776446405756, -87.59684055329654)"
"7157308","2024-04-30T11:00:55.000","2024-04-30T00:00:00.000","CN061014","OPEN",,"REPAIR EXTERIOR WALL","OTHER   :    :OTHER","3 STORY FACTORY INDUSTRIAL USE BUILDING :WEST, SOUTH AND EAST ELEVATIONS - CONCRETE WALL COUMNS AND BEAMS - SPALLING, ERODED, CRACKED, EXPOSED REBAR AND POOR CRAFTMANSHIP REPAIRS MADE. EAST ELEVATION - ERODED MORTAR JOINTS AND SPALLING BRICKS.PLANS AND PERMIT ARE REQUIRED TO REPAIR BUILDING EXTERIOR WALLS.","Failed to maintain the exterior walls of a building or structure free from holes, breaks, loose or rotting boards or timbers and any other conditions which might admit rain or dampness to the walls.  (13-196-530(b), 13-196-641)","BL00831","14327968","FAILED","N","COMPLAINT","CONSERVATION","2600 W 35TH ST","2600","W","35TH","ST","550757",,"41.830296068","-87.690058613","
,  
(41.83029606803829, -87.69005861348269)"
"7157695","2024-05-02T07:59:19.000","2024-04-30T00:00:00.000","PL151137","OPEN",,"OPEN",,,,"381406","14328327","FAILED","N","PERMIT","PLUMBING","1676 W BRYN MAWR AVE","1676","W","BRYN MAWR","AVE","210097",,"41.98353604","-87.672898174","
,  
(41.98353603975336, -87.67289817361204)"
"7156701","2024-04-30T13:21:10.000","2024-04-30T00:00:00.000","CN133016","OPEN",,"CARPETING","OTHER   :    :OTHER","INTERIOR STAIRWAY AND COMMON AREAS - HEAVY SOILED CARPET WITH RIPS AND TEARS.","Repair or replace defective and dangerous carpeting. (13-196-630, 13-196-540)","207370","14327586","FAILED","N","COMPLAINT","CONSERVATION","2841 S WALLACE ST","2841","S","WALLACE","ST","17227",,"41.842363714","-87.641364473","
,  
(41.842363714487576, -87.64136447284677)"
"7159856","2024-05-07T13:39:45.000","2024-04-30T00:00:00.000","PL154027","OPEN",,"SUPPLY HOT WTR MIN TEMP 120DEG",,"HOT WATER SHUT OFF. WATER TEMP °52.","Supply adequate hot water with minimum temperature of 120 degrees F. (13-196-430)","543760","14329911","FAILED","N","COMPLAINT","CONSERVATION","6719 S PAXTON AVE","6719","S","PAXTON","AVE","20046",,"41.772904312","-87.571447008","
,  
(41.772904312406276, -87.57144700801547)"
"7159671","2024-04-30T08:39:39.000","2024-04-30T00:00:00.000","CN136026","OPEN",,"INSECTS","OTHER   :    :OTHER","INTERIOR OF BUILDING - APT 1 - AROUND BASEBOARDS /SMALL INSECTS - PRESENT.","Exterminate insects and keep dwelling insect-free. (13-196-630 C)","455370","14329886","FAILED","N","COMPLAINT","CONSERVATION","1941 W 59TH ST","1941","W","59TH","ST","365963",,"41.786528974","-87.673282231","
,  
(41.78652897350632, -87.67328223057059)"
"7156845","2024-04-30T14:28:00.000","2024-04-30T00:00:00.000","NC8012","OPEN",,"1HR SEP-D.U.  AND REST OF BLDG","OTHER   :    :OTHER","LAUNDRY ROOM / WALL - OPEN WITH MISSING DRYWALL.","Failed to provide partitions and walls of at least one hour fire resistance in multiple dwelling buildings to separate every dwelling from all other parts of the building.  (13-64-020(a))","371335","14101753","FAILED","N","PERIODIC","CONSERVATION","1121 E 82ND ST","1121","E","82ND","ST","21032",,"41.745776446","-87.596840553","
,  
(41.745776446405756, -87.59684055329654)"
"7159680","2024-04-30T11:43:10.000","2024-04-30T00:00:00.000","CN064014","OPEN",,"REPAIR CORNICE","OTHER   :    :OTHER","NORTH ELEVATION /CORNICE - WASHED OUT JOINTS.","Failed to maintain cornice in good repair and free from cracks and defects.  (13-196-530(e), 13-196-641)","455370","13613620","FAILED","N","PERIODIC","CONSERVATION","6400 S FAIRFIELD AVE","6400","S","FAIRFIELD","AVE","19750",,"41.777151692","-87.692270626","
,  
(41.777151691518384, -87.6922706259699)"
"7157171","2024-05-01T08:55:04.000","2024-04-30T00:00:00.000","BR1001","OPEN",,"OWNER OR LICENSED CONTRACTOR",,,"The code violations listed below must be corrected within 15 days of receipt of this notice. The owner or the contractor who does the work must sign, date, and return this notice or a copy to indicate that the work is done to the Boiler Inspection Bureau.","296577","14192807","CLOSED","N","PERIODIC","BOILER","3937 W WILCOX ST","3937","W","WILCOX","ST","249114",,"41.878771663","-87.724648749","
,  
(41.87877166307884, -87.72464874852157)"
"7157701","2024-05-02T08:08:15.000","2024-04-30T00:00:00.000","PL151137","OPEN",,"OPEN",,,,"381406","14328337","FAILED","N","PERMIT","PLUMBING","1676 W BRYN MAWR AVE","1676","W","BRYN MAWR","AVE","210097",,"41.98353604","-87.672898174","
,  
(41.98353603975336, -87.67289817361204)"
"7157403","2024-05-01T11:24:10.000","2024-04-30T00:00:00.000","EV1110","OPEN",,"MAINTAIN OR REPAIR ELECT ELEVA",,"PROVIDE CODE COMPLIANT FLUSH SUMP DRAIN COVER","Failed to maintain electric elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)","425425","14226950","FAILED","N","PERMIT","ELEVATOR","15 E OAK ST","15","E","OAK","ST","57131",,"41.900647254","-87.627547414","
,  
(41.9006472539258, -87.62754741411463)"
"7157302","2024-04-30T09:37:42.000","2024-04-30T00:00:00.000","CN061014","OPEN",,"REPAIR EXTERIOR WALL","OTHER   :    :OTHER","EAST ELEVATION - SPALLING BRICKS AND ERODED MORTAR JOINTS.","Failed to maintain the exterior walls of a building or structure free from holes, breaks, loose or rotting boards or timbers and any other conditions which might admit rain or dampness to the walls.  (13-196-530(b), 13-196-641)","BL00831","14327966","FAILED","N","COMPLAINT","CONSERVATION","1649 W 19TH ST","1649","W","19TH","ST","270043",,"41.855827219","-87.668151743","
,  
(41.85582721872099, -87.66815174270438)"
"7156753","2024-04-30T14:19:37.000","2024-04-30T00:00:00.000","BR1001","OPEN",,"OWNER OR LICENSED CONTRACTOR",,,"The code violations listed below must be corrected within 15 days of receipt of this notice. The owner or the contractor who does the work must sign, date, and return this notice or a copy to indicate that the work is done to the Boiler Inspection Bureau.","378756","14188609","CLOSED","N","PERIODIC","BOILER","4030 S WESTERN AVE","4030","S","WESTERN","AVE","305889",,"41.820218375","-87.684891496","
,  
(41.82021837532938, -87.68489149639619)"
"7159673","2024-04-30T08:39:39.000","2024-04-30T00:00:00.000","CN197079","OPEN",,"REPAIR/REPLACE SMOKE DETECTORS","OTHER   :    :OTHER","INTERIOR OF BUILDING - ENTRY STAIR - TOP OF CEILING /SMOKE DETECTOR - LOW BATTERY INDICATION AT TIME OF INSPECTION.","Repair or replace defective or out of service smoke detectors and operate continuously. (13-196-130, 13-196-140)","455370","14329886","FAILED","N","COMPLAINT","CONSERVATION","1941 W 59TH ST","1941","W","59TH","ST","365963",,"41.786528974","-87.673282231","
,  
(41.78652897350632, -87.67328223057059)"
"7159672","2024-04-30T08:39:39.000","2024-04-30T00:00:00.000","CN194029","OPEN",,"PROVIDE","OTHER   :    :OTHER","INTERIOR OF BUILDING - APT 1A /KITCHEN CABINETS, SINK, AND COUNTER SPACE - MISSING. (SEC","Provide","455370","14329886","FAILED","N","COMPLAINT","CONSERVATION","1941 W 59TH ST","1941","W","59TH","ST","365963",,"41.786528974","-87.673282231","
,  
(41.78652897350632, -87.67328223057059)"
"7157015","2024-04-30T07:26:38.000","2024-04-30T00:00:00.000","CN190019","OPEN",,"ARRANGE PREMISE INSPECTION","OTHER   :    :OTHER","INTERIOR OF BUILDING - NO RESPONSE. UNVERIFIED DETECTORS AND CONDITIONS. UNABLE TO INSPECT INTERIOR STAIRWAY SYSTEMS. UNABLE TO CONFIRM INTERIOR COMPLAINT OF WATER DAMAGED CEILING AT APT 1W.","Arrange for inspection of premises. (13-12-100)","451988","14327776","FAILED","N","COMPLAINT","CONSERVATION","3829 N FREMONT ST","3829","N","FREMONT","ST","9695","18","41.952055839","-87.651900272","
,  
(41.95205583893679, -87.65190027248157)"
"7157172","2024-05-01T08:55:41.000","2024-04-30T00:00:00.000","BR2010","OPEN",,"NO ENTRY",,,"Call 744-3516 to arrange entry for boiler, water heater, pressure vessel, and related equipment inspection.","296577","14192807","CLOSED","N","PERIODIC","BOILER","3937 W WILCOX ST","3937","W","WILCOX","ST","249114",,"41.878771663","-87.724648749","
,  
(41.87877166307884, -87.72464874852157)"
