"id","fuel_type_code","station_name","street_address","intersection_directions","city","state","zip","plus4","station_phone","status_code","expected_date","groups_with_access_code","access_days_time","cards_accepted","bd_blends","ng_fill_type_code","ng_psi","ev_level1_evse_num","ev_level2_evse_num","ev_dc_fast_count","ev_other_info","ev_network","ev_network_web","geocode_status","latitude","longitude","date_last_confirmed","updated_at","owner_type_code","federal_agency_id","federal_agency_name","open_date","hydrogen_status_link","ng_vehicle_class","lpg_primary","e85_blender_pump","location"
"196870","ELEC","Paul Simon Chicago JCC",,,"Chicago","IL","60623",,,"E",,"Private - Government only","24 hours daily; Drivers must bring their own J1772 cordset for Level 1 charging",,,,,"3",,,,"Non-Networked",,"GPS","41.878114","-87.629798","2024-01-10T00:00:00.000","2024-01-31T16:07:01.000Z","FG","13","Department of Labor","2021-09-21T00:00:00.000",,,,,"(41.878114, -87.629798)"
"196876","ELEC","NPS MWRO - INDU - West Beach Parking Area","200 N County Line Rd",,"Portage","IN","46368",,,"E",,"Public","24 hours daily",,,,,,"2",,,"Non-Networked",,"200-6","41.62158676570497","-87.2086926850891","2023-06-12T00:00:00.000","2024-01-31T16:07:01.000Z","FG","16","Department of the Interior","2021-09-21T00:00:00.000",,,,,"(41.62158676570497, -87.2086926850891)"
"197106","ELEC","ISAAC EX SUITES ISAAC EX SUITES","2675 Sycamore Rd",,"DeKalb","IL","60115",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.957726","-88.722326","2024-05-09T00:00:00.000","2024-05-08T20:21:02.000Z",,,,"2021-10-05T00:00:00.000",,,,,"(41.957726, -88.722326)"
"197125","ELEC","WILLCOUNTYGREEN COURTHOUSE#1","30 W Washington St",,"Joliet","IL","60432",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.523643","-88.083168","2024-05-09T00:00:00.000","2024-05-08T20:11:15.000Z",,,,"2021-10-06T00:00:00.000",,,,,"(41.523643, -88.083168)"
"197202","ELEC","WAYNE FUELING WAYNE FUELING","2301 S Lake Shore Dr",,"Chicago","IL","60616",,"888-758-4389","T","2022-09-09T00:00:00.000","TEMPORARILY UNAVAILABLE (Public)","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.852623","-87.61196","2024-05-09T00:00:00.000","2024-05-08T20:21:02.000Z",,,,"2021-10-07T00:00:00.000",,,,,"(41.852623, -87.61196)"
"197668","ELEC","KUNES AUTO MALL VOLVO INSIDE","1825 Dekalb Ave",,"Sycamore","IL","60178",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"1",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.969949","-88.719708","2024-05-09T00:00:00.000","2024-05-08T20:21:10.000Z",,,,"2021-10-13T00:00:00.000",,,,,"(41.969949, -88.719708)"
"197757","ELEC","ELMHURST 255 STATION 1","255 Addison St",,"Elmhurst","IL","60126",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.904952","-87.940631","2024-05-09T00:00:00.000","2024-05-08T19:38:10.000Z",,,,"2021-10-15T00:00:00.000",,,,,"(41.904952, -87.940631)"
"198074","ELEC","M-B NAPERVILLE FRONT","1569 W Ogden Ave",,"Naperville","IL","60540",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.768368","-88.18682","2024-05-09T00:00:00.000","2024-05-08T20:16:34.000Z",,,,"2021-10-22T00:00:00.000",,,,,"(41.768368, -88.18682)"
"198090","ELEC","155 N WACKER DR P1","155 N Upper Wacker Dr",,"Chicago","IL","60606",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.884913","-87.636437","2024-05-09T00:00:00.000","2024-05-08T20:22:23.000Z",,,,"2021-10-22T00:00:00.000",,,,,"(41.884913, -87.636437)"
"199185","ELEC","Westfield Old Orchard (Skokie, IL)","4905 Old Orchard Shopping Center",,"Skokie","IL","60077",,"833-632-2778","E",,"Public","24 hours daily",,,,,,,"6",,"Electrify America","https://www.electrifyamerica.com/","GPS","42.06173","-87.74697","2024-05-09T00:00:00.000","2024-05-08T21:21:30.000Z",,,,"2021-10-27T00:00:00.000",,,,,"(42.06173, -87.74697)"
"199557","ELEC","Kohl's Woodstock, IL","2200 Lake Avenue",,"Woodstock","IL","60098",,"888-264-2208","E",,"Public","Mon 7:00am - 9:00pm; Tue 7:00am - 9:00pm; Wed 7:00am - 9:00pm; Thu 7:00am - 9:00pm; Fri 7:00am - 9:00pm; Sat 7:00am - 9:00pm; Sun 7:00am - 9:00pm",,,,,,"2",,,"Volta","https://voltacharging.com/","GPS","42.289739","-88.4246795","2024-05-09T00:00:00.000","2024-05-08T21:45:43.000Z",,,,"2021-10-26T00:00:00.000",,,,,"(42.289739, -88.4246795)"
"200329","E85","Casey's General Store","309 S Division St",,"Harvard","IL","60033",,"815-943-2053","E",,"Public - Credit card after hours","4am-11pm daily","A Cash D Debit M V",,,,,,,,,,"200-8","42.413416","-88.613652","2024-04-14T00:00:00.000","2024-04-14T17:11:34.000Z","P",,,"2021-11-01T00:00:00.000",,,,"false","(42.413416, -88.613652)"
"200330","E85","Casey's General Store","311 S Kinzie Ave",,"Bradley","IL","60915",,"815-939-2247","E",,"Public","24 hours daily","A Cash D Debit M V",,,,,,,,,,"200-9","41.140532","-87.851305","2024-04-14T00:00:00.000","2024-04-14T17:11:34.000Z","P",,,"2021-11-01T00:00:00.000",,,,"false","(41.140532, -87.851305)"
"200334","E85","Casey's General Store","639 E Terra Cotta Ave",,"Crystal Lake","IL","60014",,"815-459-1517","E",,"Public - Credit card after hours","4am-12am daily","A Cash D Debit M V",,,,,,,,,,"200-9","42.247972","-88.297074","2024-04-14T00:00:00.000","2024-04-14T17:11:34.000Z","P",,,"2021-11-01T00:00:00.000",,,,"false","(42.247972, -88.297074)"
"200337","E85","Casey's General Store","820 Warner St",,"Hampshire","IL","60140",,"847-683-9110","E",,"Public - Credit card after hours","4am-1am daily","A Cash D Debit M V",,,,,,,,,,"200-9","42.088944","-88.525577","2024-04-14T00:00:00.000","2024-04-14T17:11:34.000Z","P",,,"2021-11-01T00:00:00.000",,,,"false","(42.088944, -88.525577)"
"200617","ELEC","Kohl's Chicago Ridge, IL","9700 Ridgeland Avenue",,"Chicago Ridge","IL","60415",,"888-264-2208","E",,"Public","Mon 7:00am - 9:00pm; Tue 7:00am - 9:00pm; Wed 7:00am - 9:00pm; Thu 7:00am - 9:00pm; Fri 7:00am - 9:00pm; Sat 7:00am - 9:00pm; Sun 7:00am - 9:00pm",,,,,,"2",,,"Volta","https://voltacharging.com/","GPS","41.714656","-87.781243","2024-05-09T00:00:00.000","2024-05-08T21:42:08.000Z",,,,"2021-11-01T00:00:00.000",,,,,"(41.714656, -87.781243)"
"200876","ELEC","LEWIS U. EV LEWIS2","333 University Dr W",,"Romeoville","IL","60446",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.605889","-88.083331","2024-05-09T00:00:00.000","2024-05-08T19:25:15.000Z",,,,"2021-11-10T00:00:00.000",,,,,"(41.605889, -88.083331)"
"200877","ELEC","LEWIS U. EV LEWIS1","333 University Dr W",,"Romeoville","IL","60446",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.605891","-88.083259","2024-05-09T00:00:00.000","2024-05-08T19:25:21.000Z",,,,"2021-11-10T00:00:00.000",,,,,"(41.605891, -88.083259)"
"201004","ELEC","Target T2078 (Chicago, IL)","1940 W 33rd Street",,"Chicago","IL","60608",,"833-632-2778","E",,"Public","24 hours daily",,,,,,,"4",,"Electrify America","https://www.electrifyamerica.com/","GPS","41.83555","-87.67318","2024-05-09T00:00:00.000","2024-05-08T21:24:36.000Z",,,,"2021-11-11T00:00:00.000",,,,,"(41.83555, -87.67318)"
"201319","ELEC","Kohl's Yorkville, IL","945 Erica Lane",,"Yorkville","IL","60560",,"888-264-2208","E",,"Public","Mon 7:00am - 9:00pm; Tue 7:00am - 9:00pm; Wed 7:00am - 9:00pm; Thu 7:00am - 9:00pm; Fri 7:00am - 9:00pm; Sat 7:00am - 9:00pm; Sun 7:00am - 9:00pm",,,,,,"2",,,"Volta","https://voltacharging.com/","GPS","41.664429","-88.46437","2024-05-09T00:00:00.000","2024-05-08T21:44:09.000Z",,,,"2021-11-14T00:00:00.000",,,,,"(41.664429, -88.46437)"
"201402","ELEC","DRAKE TOWER DRAKE 2","172 E Walton Pl",,"Chicago","IL","60611",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.900208","-87.622655","2024-05-09T00:00:00.000","2024-05-08T20:23:47.000Z",,,,"2021-11-19T00:00:00.000",,,,,"(41.900208, -87.622655)"
"201403","ELEC","DRAKE TOWER DRAKE 1","172 E Walton Pl",,"Chicago","IL","60611",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.900228","-87.622669","2024-05-09T00:00:00.000","2024-05-08T20:23:49.000Z",,,,"2021-11-19T00:00:00.000",,,,,"(41.900228, -87.622669)"
"201415","ELEC","FOXP1SOUTH FOX METRO 1","682 State Rte 31",,"Oswego","IL","60543",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.712565","-88.354721","2024-05-09T00:00:00.000","2024-05-08T20:24:01.000Z",,,,"2021-11-19T00:00:00.000",,,,,"(41.712565, -88.354721)"
"201456","ELEC","RIVER FOREST VILLAGE HALL","400 Park Ave",,"River Forest","IL","60305",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.886994","-87.819817","2024-05-09T00:00:00.000","2024-05-08T20:24:00.000Z",,,,"2021-11-20T00:00:00.000",,,,,"(41.886994, -87.819817)"
"201794","ELEC","KISHHEALTH KISHHEALTH 1","2733 Sycamore Rd",,"DeKalb","IL","60115",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.960152","-88.722803","2024-05-09T00:00:00.000","2024-05-08T19:30:37.000Z",,,,"2021-12-01T00:00:00.000",,,,,"(41.960152, -88.722803)"
"201855","ELEC","Holiday Inn Express & Suites - Aurora","111 N. Broadway",,"Aurora","IL","60505",,"888-998-2546","E",,"Public","24 hours daily",,,,,,"1",,,"Blink Network","http://www.blinkcharging.com/","GPS","41.759387","-88.310221","2024-05-09T00:00:00.000","2024-05-08T19:20:35.000Z",,,,"2021-12-01T00:00:00.000",,,,,"(41.759387, -88.310221)"
"201929","ELEC","The Oaks of Oak Brook - Tesla Supercharger","1600  16th Street",,"Oak Brook","IL","60523",,"877-798-3752","E",,"Public","24 hours daily","A D Debit M V",,,,,,"8",,"Tesla","https://www.tesla.com/supercharger","GPS","41.85434","-87.95846","2023-07-01T00:00:00.000","2023-07-14T14:41:28.000Z","P",,,"2021-11-26T00:00:00.000",,,,,"(41.85434, -87.95846)"
"201938","ELEC","Anastasia's 950 Hillside Ave","950 Hillside Ave",,"Antioch","IL","60002",,"888-264-2208","E",,"Public","Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm",,,,,,"2",,,"Volta","https://voltacharging.com/","GPS","42.476778651","-88.102576442","2024-05-09T00:00:00.000","2024-05-08T21:43:44.000Z",,,,"2021-11-26T00:00:00.000",,,,,"(42.476778651, -88.102576442)"
"201939","ELEC","Kohl's Wheaton, IL","401 S County Farm Rd",,"Wheaton","IL","60187",,"888-264-2208","E",,"Public","Mon 7:00am - 9:00pm; Tue 7:00am - 9:00pm; Wed 7:00am - 9:00pm; Thu 7:00am - 9:00pm; Fri 7:00am - 9:00pm; Sat 7:00am - 9:00pm; Sun 7:00am - 9:00pm",,,,,,"2",,,"Volta","https://voltacharging.com/","GPS","41.8602705","-88.141375","2024-05-09T00:00:00.000","2024-05-08T21:42:01.000Z",,,,"2021-11-26T00:00:00.000",,,,,"(41.8602705, -88.141375)"
"201940","ELEC","Kohl's Bolingbrook, IL","1138 W Boughton Road",,"Bolingbrook","IL","60440",,"888-264-2208","E",,"Public","Mon 7:00am - 9:00pm; Tue 7:00am - 9:00pm; Wed 7:00am - 9:00pm; Thu 7:00am - 9:00pm; Fri 7:00am - 9:00pm; Sat 7:00am - 9:00pm; Sun 7:00am - 9:00pm",,,,,,"2",,,"Volta","https://voltacharging.com/","GPS","41.705057","-88.1195305","2024-05-09T00:00:00.000","2024-05-08T21:45:36.000Z",,,,"2021-12-02T00:00:00.000",,,,,"(41.705057, -88.1195305)"
"202072","ELEC","SONESTA OHARE HI ROSEMONT","10233 W Higgins Rd",,"Rosemont","IL","60018",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.996814","-87.881889","2024-05-09T00:00:00.000","2024-05-08T19:37:58.000Z",,,,"2021-12-07T00:00:00.000",,,,,"(41.996814, -87.881889)"
"202259","ELEC","LIBERTY VW FAST VW FRONT","920 South Milwaukee Avenue",,"Libertyville","IL","60048",,"888-758-4389","E",,"Public","24 hours daily",,,,,,,"1",,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.271264","-87.949582","2024-05-09T00:00:00.000","2024-05-08T20:24:50.000Z",,,,"2021-12-09T00:00:00.000",,,,,"(42.271264, -87.949582)"
"202317","ELEC","COLLIERS STATION 2","1000 Remington Blvd",,"Bolingbrook","IL","60440",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.679133","-88.105375","2024-05-09T00:00:00.000","2024-05-08T20:24:03.000Z",,,,"2021-12-10T00:00:00.000",,,,,"(41.679133, -88.105375)"
"202319","ELEC","COLLIERS STATION 1","1000 Remington Blvd",,"Bolingbrook","IL","60440",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.679165","-88.105493","2024-05-09T00:00:00.000","2024-05-08T20:24:15.000Z",,,,"2021-12-10T00:00:00.000",,,,,"(41.679165, -88.105493)"
"202661","ELEC","209 ELMHURST ADDISON AVE","135 N Addison Ave",,"Elmhurst","IL","60126",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.901407","-87.940986","2024-05-09T00:00:00.000","2024-05-08T19:44:32.000Z",,,,"2021-12-16T00:00:00.000",,,,,"(41.901407, -87.940986)"
"202672","ELEC","KIA OF ELMHURST CPF50 1","727 W Grand Ave",,"Elmhurst","IL","60126",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"1",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.924339","-87.963795","2024-05-09T00:00:00.000","2024-05-08T20:18:10.000Z",,,,"2021-12-16T00:00:00.000",,,,,"(41.924339, -87.963795)"
"202705","ELEC","The Mason","180 North Ada Street",,"Chicago","IL","60607",,"800-663-5633","E",,"Public","24 hours daily",,,,,,"3",,,"Blink Network","http://www.blinkcharging.com/","GPS","41.8849796","-87.6611185","2024-05-09T00:00:00.000","2024-05-08T19:21:19.000Z",,,,"2019-04-09T00:00:00.000",,,,,"(41.8849796, -87.6611185)"
"202735","ELEC","EVANSTON, IL LOT 4","2122 Central St",,"Evanston","IL","60201",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.06418","-87.70315","2024-05-09T00:00:00.000","2024-05-08T20:24:44.000Z",,,,"2021-12-17T00:00:00.000",,,,,"(42.06418, -87.70315)"
"202740","ELEC","EVANSTON, IL LOT 32","815 Hinman Ave",,"Evanston","IL","60202",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.032833","-87.67711","2024-05-09T00:00:00.000","2024-05-08T20:24:56.000Z",,,,"2021-12-17T00:00:00.000",,,,,"(42.032833, -87.67711)"
"202789","ELEC","INTERPARK 217WASHINGTON 1","217 W Washington St",,"Chicago","IL","60606",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.883001","-87.634264","2024-05-09T00:00:00.000","2024-05-08T20:24:33.000Z",,,,"2021-12-18T00:00:00.000",,,,,"(41.883001, -87.634264)"
"202790","ELEC","INTERPARK ONTARIO-CLAIR 1","614 N St Clair St",,"Chicago","IL","60611",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.893159","-87.623033","2024-05-09T00:00:00.000","2024-05-08T20:24:33.000Z",,,,"2021-12-18T00:00:00.000",,,,,"(41.893159, -87.623033)"
"202791","ELEC","INTERPARK ADAMWABASH 1","17 E Adams St",,"Chicago","IL","60603",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.879243","-87.626855","2024-05-09T00:00:00.000","2024-05-08T20:24:34.000Z",,,,"2021-12-18T00:00:00.000",,,,,"(41.879243, -87.626855)"
"202792","ELEC","INTERPARK ADAMWABASH 2","17 E Adams St",,"Chicago","IL","60603",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.879251","-87.626887","2024-05-09T00:00:00.000","2024-05-08T20:24:34.000Z",,,,"2021-12-18T00:00:00.000",,,,,"(41.879251, -87.626887)"
"202793","ELEC","INTERPARK 341 S WELLS 2","308 S Wells St",,"Chicago","IL","60606",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.877536","-87.63426","2024-05-09T00:00:00.000","2024-05-08T20:24:39.000Z",,,,"2021-12-18T00:00:00.000",,,,,"(41.877536, -87.63426)"
"202794","ELEC","INTERPARK 314 S WELLS 1","314 S Wells St",,"Chicago","IL","60606",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.877528","-87.634217","2024-05-09T00:00:00.000","2024-05-08T20:24:39.000Z",,,,"2021-12-18T00:00:00.000",,,,,"(41.877528, -87.634217)"
"202795","ELEC","INTERPARK 200 N CLARK 2","200 N Clark St",,"Chicago","IL","60601",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.885939","-87.631256","2024-05-09T00:00:00.000","2024-05-08T20:24:40.000Z",,,,"2021-12-18T00:00:00.000",,,,,"(41.885939, -87.631256)"
"202796","ELEC","INTERPARK LAKE N WELLS 1","177 N Wells St",,"Chicago","IL","60606",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.885387","-87.63364","2024-05-09T00:00:00.000","2024-05-08T20:24:40.000Z",,,,"2021-12-18T00:00:00.000",,,,,"(41.885387, -87.63364)"
"202797","ELEC","INTERPARK 181N DEARBORN 1","181 N Dearborn St",,"Chicago","IL","60601",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.885269","-87.629082","2024-05-09T00:00:00.000","2024-05-08T20:24:41.000Z",,,,"2021-12-18T00:00:00.000",,,,,"(41.885269, -87.629082)"
"202866","ELEC","LIBERTY VW FAST VW SOUTH","920 South Milwaukee Avenue",,"Libertyville","IL","60048",,"888-758-4389","E",,"Public","24 hours daily",,,,,,,"1",,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.271411","-87.948817","2024-05-09T00:00:00.000","2024-05-08T20:25:22.000Z",,,,"2021-12-21T00:00:00.000",,,,,"(42.271411, -87.948817)"
"202908","ELEC","INTERPARK ONTARIO-CLAIR2","177 N Wells St",,"Chicago","IL","60606",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.885402","-87.633583","2024-05-09T00:00:00.000","2024-05-08T20:24:40.000Z",,,,"2021-12-22T00:00:00.000",,,,,"(41.885402, -87.633583)"
"202915","ELEC","WARNER LOT STATION 1","1500 West Kennedy Road Warner Lot",,"Lake Forest","IL","60045",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.250444","-87.891535","2024-05-09T00:00:00.000","2024-05-08T20:25:22.000Z",,,,"2021-12-22T00:00:00.000",,,,,"(42.250444, -87.891535)"
"202952","ELEC","INTERPARK 217WASHINGTON 3","219 W Washington St",,"Chicago","IL","60606",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.883001","-87.634317","2024-05-09T00:00:00.000","2024-05-08T20:24:33.000Z",,,,"2021-12-23T00:00:00.000",,,,,"(41.883001, -87.634317)"
"202956","ELEC","INTERPARK 200 N CLARK 1","200 N Clark St",,"Chicago","IL","60601",,"888-758-4389","E",,"Public","24 hours daily",,,,,,"2",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.885939","-87.631224","2024-05-09T00:00:00.000","2024-05-08T20:24:40.000Z",,,,"2021-12-23T00:00:00.000",,,,,"(41.885939, -87.631224)"
"202989","ELEC","The Hart Professional Center","800 Hart Road Barrington IL",,"Barrington","IL","60010",,"800-663-5633","E",,"Public","24 hours daily",,,,,,"2",,,"Blink Network","http://www.blinkcharging.com/","GPS","42.1623934","-88.1531207","2024-05-09T00:00:00.000","2024-05-08T19:21:21.000Z",,,,"2021-11-03T00:00:00.000",,,,,"(42.1623934, -88.1531207)"
"203027","ELEC","Traffic Control Corporation","10435 Argonne Woods Drive","Front of building / First Parking Spot","Woodridge","IL","60517",,"800-663-5633","E",,"Public","24 hours daily",,,,,,"1",,,"Blink Network","http://www.blinkcharging.com/","GPS","41.697229743171","-88.009381482278","2024-05-09T00:00:00.000","2024-05-08T19:21:22.000Z",,,,"2021-05-29T00:00:00.000",,,,,"(41.697229743171, -88.009381482278)"
"203042","ELEC","Woodman's Food Market - Tesla Supercharger","7145 120th Avenue",,"Kenosha","WI","53142",,"877-798-3752","E",,"Public","24 hours daily","A D Debit M V",,,,,,"12",,"Tesla","https://www.tesla.com/supercharger","GPS","42.569082","-87.947574","2023-07-01T00:00:00.000","2023-07-14T14:41:28.000Z","P",,,"2021-12-21T00:00:00.000",,,,,"(42.569082, -87.947574)"
"203052","ELEC","Kohl's Oswego, IL","2500 Walter Payton Memorial Hwy.",,"Oswego","IL","60543",,"888-264-2208","E",,"Public","Mon 7:00am - 9:00pm; Tue 7:00am - 9:00pm; Wed 7:00am - 9:00pm; Thu 7:00am - 9:00pm; Fri 7:00am - 9:00pm; Sat 7:00am - 9:00pm; Sun 7:00am - 9:00pm",,,,,,"2",,,"Volta","https://voltacharging.com/","GPS","41.701423723","-88.307720448","2024-05-09T00:00:00.000","2024-05-08T21:42:15.000Z",,,,"2021-12-21T00:00:00.000",,,,,"(41.701423723, -88.307720448)"
"203106","ELEC","Grieger's Motor Sales","1756 Morthland Dr",,"Valparaiso","IN","46385",,"219-462-4117","E",,"Public - Call ahead","9am-7pm M-Fri, 9am-5pm Sat",,,,,,"1",,,"Non-Networked",,"200-9","41.462524","-87.081909","2022-01-10T00:00:00.000","2022-02-10T13:42:29.000Z","P",,,"2017-11-15T00:00:00.000",,,,,"(41.462524, -87.081909)"
