"id","license_id","account_number","site_number","legal_name","doing_business_as_name","address","city","state","zip_code","ward","precinct","ward_precinct","police_district","license_code","license_description","business_activity_id","business_activity","license_number","application_type","application_created_date","application_requirements_complete","payment_date","conditional_approval","license_start_date","expiration_date","license_approved_for_issuance","date_issued","license_status","license_status_change_date","ssa","latitude","longitude","location"
"1357956-20240116","2941562","264280","1","TAQUERIA LOS GALLOS 3 INC.","TAQUERIA LOS GALLOS 3 INC.","6222 S ARCHER AVE","CHICAGO","IL","60638","23","44","23-44","8","1006","Retail Food Establishment","775","Retail Sales of Perishable Foods","1357956","RENEW",,"2023-11-15T00:00:00.000","2024-03-06T00:00:00.000","N","2024-01-16T00:00:00.000","2026-01-15T00:00:00.000","2024-03-06T00:00:00.000","2024-03-22T00:00:00.000","AAI",,,"41.793799593","-87.775557627","
,  
(41.79379959266, -87.77555762687273)"
"2690014-20220916","2861829","462545","1","SARAH RITTER","SARAH RITTER","[REDACTED FOR PRIVACY]","LA GRANGE PARK","IL","60526",,,,,"7009","Pharmaceutical Representative","990","Markets / Promotes Pharmaceuticals to Health Care Professionals and Conducts Business for More than 15 Calendar Days per Year","2690014","RENEW",,"2022-07-15T00:00:00.000","2022-08-08T00:00:00.000","N","2022-09-16T00:00:00.000","2023-09-15T00:00:00.000","2022-08-08T00:00:00.000","2022-08-09T00:00:00.000","AAI",,,,,
"1681578-20060314","1681578","302020","1","CHICAGO JIUJITSU, INC","Redzovic Jiu Jitsu","4900 N LINCOLN AVE","CHICAGO","IL","60625","40","3","40-3","20","1010","Limited Business License",,,"1681578","ISSUE","2006-03-14T00:00:00.000","2006-03-14T00:00:00.000","2006-03-14T00:00:00.000","N","2006-03-14T00:00:00.000","2006-11-15T00:00:00.000","2006-03-14T00:00:00.000","2006-03-14T00:00:00.000","AAI",,"21","41.970812027","-87.690108461","
,  
(41.970812027202975, -87.69010846133787)"
"84804-20020816","1492298","65792","2","PAUL D DOOLEY","DOOLEY BROS TOWING & AUTO REP","8517 S VINCENNES AVE 1ST","CHICAGO","IL","60620","21","2","21-2","6","1569","Motor Vehicle Repair : Engine Only (Class II)",,,"84804","RENEW",,"2004-05-07T00:00:00.000","2004-05-07T00:00:00.000","N","2002-08-16T00:00:00.000","2003-08-15T00:00:00.000","2010-09-03T00:00:00.000","2004-05-07T00:00:00.000","AAI",,,"41.739354952","-87.63983969","
,  
(41.739354951667266, -87.63983968969981)"
"2464937-20240516","2958921","330540","2","GREL HEATING & COOLING, INC.","GREL HEATING & COOLING, INC.","8744  GLENWOODY CT","ORLAND PARK","IL","60462",,,,,"4404","Regulated Business License","901","Heating, Ventilation and Air Conditioning Services - Residential","2464937","RENEW",,"2024-03-15T00:00:00.000","2024-03-21T00:00:00.000","N","2024-05-16T00:00:00.000","2026-05-15T00:00:00.000","2024-03-21T00:00:00.000","2024-03-22T00:00:00.000","AAI",,,,,
"2677364-20190624","2677364","460188","1","ALL IN MOTION LLC","ALL IN MOTION","112 S SANGAMON ST BSMT","CHICAGO","IL","60607","34","3","34-3","12","4404","Regulated Business License","661 | 926","Fitness Training On and Off Premise | Fitness Classes","2677364","ISSUE","2019-06-24T00:00:00.000","2019-06-24T00:00:00.000","2019-06-24T00:00:00.000","N","2019-06-24T00:00:00.000","2021-07-15T00:00:00.000","2019-06-24T00:00:00.000","2019-06-24T00:00:00.000","AAI",,,"41.880002725","-87.650956939","
,  
(41.88000272511898, -87.65095693867377)"
"1475713-20231216","2935919","253816","2","ROOSEVELT EATERY, LLC","Dunkin Donuts Baskin Robbins","1651 W ROOSEVELT RD","CHICAGO","IL","60608","28","42","28-42","12","1006","Retail Food Establishment","775","Retail Sales of Perishable Foods","1475713","RENEW",,"2023-10-15T00:00:00.000","2023-10-19T00:00:00.000","N","2023-12-16T00:00:00.000","2025-12-15T00:00:00.000","2023-10-19T00:00:00.000","2023-10-20T00:00:00.000","AAI",,,"41.866749383","-87.668464053","
,  
(41.866749382827074, -87.66846405285052)"
"63695-20040216","1451475","20020","2","WEATHER ALL EXTERIORS INC","WEATHER ALL EXTERIORS","445  DORSET","PALATINE","IL","60067",,,,,"1010","Limited Business License",,,"63695","RENEW",,"2003-12-15T00:00:00.000","2004-02-09T00:00:00.000","N","2004-02-16T00:00:00.000","2005-02-15T00:00:00.000","2003-12-22T00:00:00.000","2004-03-12T00:00:00.000","AAI",,,,,
"2277853-20190816","2675335","383521","1","ROYAL FOOD AND GASMART INC.","BP","9900 S HALSTED ST 1ST","CHICAGO","IL","60628","21","34","21-34","22","1781","Tobacco","776","Retail Sales of Tobacco Products","2277853","RENEW",,"2019-06-15T00:00:00.000","2019-07-30T00:00:00.000","N","2019-08-16T00:00:00.000","2020-08-15T00:00:00.000","2019-07-30T00:00:00.000","2019-07-31T00:00:00.000","AAI",,"45","41.714118868","-87.643145408","
,  
(41.714118868089905, -87.64314540818165)"
"2862753-20220809","2862753","476848","2","BLINK GALORE LLC","BLINK GALORE LLC","454 E 79TH ST 1ST","CHICAGO","IL","60619","6","44","6-44","6","1010","Limited Business License","894","Hair Services","2862753","ISSUE","2022-07-26T00:00:00.000","2022-08-05T00:00:00.000","2022-08-09T00:00:00.000","N","2022-08-09T00:00:00.000","2023-07-15T00:00:00.000","2022-08-09T00:00:00.000","2022-08-09T00:00:00.000","AAI",,"51","41.751265053","-87.612733074","
,  
(41.75126505290233, -87.6127330736738)"
"1489294-20220616","2842815","275092","1","ROYALE - BEZJIAN, INC.","NORTHCENTER RUG CLEANING","3726 N LINCOLN AVE","CHICAGO","IL","60613","47","27","47-27","19","1010","Limited Business License",,,"1489294","RENEW",,"2022-04-15T00:00:00.000","2022-05-25T00:00:00.000","N","2022-06-16T00:00:00.000","2024-06-15T00:00:00.000","2022-05-25T00:00:00.000","2022-08-09T00:00:00.000","AAI",,"38","41.949530954","-87.675702748","
,  
(41.949530953670944, -87.67570274799229)"
"1823466-20230816","2914864","319094","1","4851 W BELMONT DONUT INC","DUNKIN DONUTS / BASKIN ROBBINS","4851 W BELMONT AVE 1ST","CHICAGO","IL","60641","31","38","31-38","25","1006","Retail Food Establishment","775","Retail Sales of Perishable Foods","1823466","RENEW",,"2023-06-15T00:00:00.000","2023-10-19T00:00:00.000","N","2023-08-16T00:00:00.000","2025-08-15T00:00:00.000","2023-10-19T00:00:00.000","2023-10-20T00:00:00.000","AAI",,,"41.938691176","-87.7489078","
,  
(41.938691176349344, -87.74890779980832)"
"1681578-20110916","2106723","302020","1","CHICAGO JIUJITSU, INC","Redzovic Jiu Jitsu","4900 N LINCOLN AVE","CHICAGO","IL","60625","40","3","40-3","20","1010","Limited Business License",,,"1681578","RENEW",,"2011-07-15T00:00:00.000","2011-09-01T00:00:00.000","N","2011-09-16T00:00:00.000","2013-09-15T00:00:00.000","2011-09-01T00:00:00.000","2011-09-02T00:00:00.000","AAI",,"21","41.970812027","-87.690108461","
,  
(41.970812027202975, -87.69010846133787)"
"84804-20120716","2154629","65792","2","PAUL D DOOLEY","DOOLEY BROS TOWING & AUTO REP","8517 S VINCENNES AVE 1ST","CHICAGO","IL","60620","21","2","21-2","6","1569","Motor Vehicle Repair : Engine Only (Class II)",,,"84804","RENEW",,"2012-05-15T00:00:00.000","2012-06-05T00:00:00.000","N","2012-07-16T00:00:00.000","2014-07-15T00:00:00.000","2012-06-05T00:00:00.000","2012-06-06T00:00:00.000","AAC","2012-12-29T00:00:00.000",,"41.739354952","-87.63983969","
,  
(41.739354951667266, -87.63983968969981)"
"2617116-20220916","2857561","5379","3","DDB CHICAGO, INC","DDB Chicago Inc.","225 N MICHIGAN AVE 10TH FLOOR","CHICAGO","IL","60601","42","42","42-42","1","1010","Limited Business License","703","Advertising / Marketing / Sales Office","2617116","RENEW",,"2022-07-15T00:00:00.000","2022-08-08T00:00:00.000","N","2022-09-16T00:00:00.000","2024-09-15T00:00:00.000","2022-08-08T00:00:00.000","2022-08-09T00:00:00.000","AAI",,,"41.886377406","-87.62438167","
,  
(41.88637740620821, -87.62438167043969)"
"84804-20040816","1506102","65792","2","PAUL D DOOLEY","DOOLEY BROS TOWING & AUTO REP","8517 S VINCENNES AVE 1ST","CHICAGO","IL","60620","21","2","21-2","6","1569","Motor Vehicle Repair : Engine Only (Class II)",,,"84804","RENEW",,"2004-06-30T00:00:00.000","2004-08-02T00:00:00.000","N","2004-08-16T00:00:00.000","2005-08-15T00:00:00.000","2004-08-02T00:00:00.000","2004-08-03T00:00:00.000","AAI",,,"41.739354952","-87.63983969","
,  
(41.739354951667266, -87.63983968969981)"
"49311-20220816","2852105","17157","1","Z.S.N., INC.","Z.S.N., INC.","22 N PULASKI RD 1ST","CHICAGO","IL","60624","28","28","28-28","11","1781","Tobacco","763","Retail Sale of Tobacco","49311","RENEW",,"2022-06-15T00:00:00.000","2022-08-09T00:00:00.000","N","2022-08-16T00:00:00.000","2023-08-15T00:00:00.000","2022-08-09T00:00:00.000","2022-08-09T00:00:00.000","AAI",,,"41.881359074","-87.725833322","
,  
(41.88135907441011, -87.72583332193682)"
"1718547-20220916","2859386","305776","1","MONROE STREET DEVELOPMENT, INC.","JIMMY JOHN'S","205 W MONROE ST","CHICAGO","IL","60606","42","49","42-49","1","1006","Retail Food Establishment","775","Retail Sales of Perishable Foods","1718547","RENEW",,"2022-07-15T00:00:00.000","2022-08-08T00:00:00.000","N","2022-09-16T00:00:00.000","2024-09-15T00:00:00.000","2022-08-08T00:00:00.000","2022-08-09T00:00:00.000","AAI",,,"41.880547898","-87.633980667","
,  
(41.880547897806615, -87.63398066695044)"
"2803318-20220816","2856189","477614","1","KAREN SZPILA","KAREN SZPILA","[REDACTED FOR PRIVACY]","PARK RIDGE","IL","60068",,,,,"7009","Pharmaceutical Representative","990","Markets / Promotes Pharmaceuticals to Health Care Professionals and Conducts Business for More than 15 Calendar Days per Year","2803318","RENEW",,"2022-06-15T00:00:00.000","2022-08-09T00:00:00.000","N","2022-08-16T00:00:00.000","2023-08-15T00:00:00.000","2022-08-09T00:00:00.000","2022-08-09T00:00:00.000","AAI",,,,,
"2757720-20220916","2861295","409890","2","MIDLAKES SERVICES LLC","Midlakes Services","7222  PONTO DR","MORTON GROVE","IL","60053",,,,,"4404","Regulated Business License","901","Heating, Ventilation and Air Conditioning Services - Residential","2757720","RENEW",,"2022-07-15T00:00:00.000","2022-08-08T00:00:00.000","N","2022-09-16T00:00:00.000","2024-09-15T00:00:00.000","2022-08-08T00:00:00.000","2022-08-09T00:00:00.000","AAI",,,,,
"1477317-20060216","1656144","29434","2","GENERAL WINDOW CLNG CO","GENERAL WINDOW CLEANING CO","281  SHORE DR  U-C","BURR RIDGE","IL","60527",,,,,"1010","Limited Business License",,,"1477317","RENEW",,"2005-12-21T00:00:00.000","2006-01-23T00:00:00.000","N","2006-02-16T00:00:00.000","2007-02-15T00:00:00.000","2006-01-23T00:00:00.000","2006-01-24T00:00:00.000","AAI",,,,,
"1379322-20220916","2858983","264740","1","NORTH STAR INVESTMENT MANAGEMENT CORPORATION","NORTH STAR INVESTMENT MANAGEMENT CORPORATION","20 N WACKER DR 14TH FLOOR 1416","CHICAGO","IL","60606","42","9","42-9","1","1010","Limited Business License","897","Financial Services Commercial Office","1379322","RENEW",,"2022-07-15T00:00:00.000","2022-08-08T00:00:00.000","N","2022-09-16T00:00:00.000","2024-09-15T00:00:00.000","2022-08-08T00:00:00.000","2022-08-09T00:00:00.000","AAI",,,"41.882410906","-87.63717471","
,  
(41.88241090648542, -87.63717471046387)"
"2511697-20211016","2805794","361790","6","JS FORT GROUP, INC","JIMMY JOHN'S","3506 S STATE ST 1ST FLOOR 1B","CHICAGO","IL","60609","3","23","3-23","2","1006","Retail Food Establishment","735","Preparation of Food and Dining on Premise With Seating","2511697","RENEW",,"2021-08-15T00:00:00.000","2021-08-18T00:00:00.000","N","2021-10-16T00:00:00.000","2023-10-15T00:00:00.000","2021-08-18T00:00:00.000","2022-01-24T00:00:00.000","AAI",,,"41.830782181","-87.626790176","
,  
(41.83078218057412, -87.62679017621963)"
"2528152-20220916","2859939","333579","2","DIVERSIFIED FINANCIAL MANAGEMENT CORP.","DIVERSIFIED FINANCIAL MANAGEMENT CORP.","150 N RIVERSIDE PLZ  3300","CHICAGO","IL","60606","42","21","42-21","1","1010","Limited Business License","197 | 659","Tax Preparation Services | Financial and Accounting Services","2528152","RENEW",,"2022-07-15T00:00:00.000","2022-08-08T00:00:00.000","N","2022-09-16T00:00:00.000","2024-09-15T00:00:00.000","2022-08-08T00:00:00.000","2022-08-09T00:00:00.000","AAI",,,"41.885089456","-87.638405594","
,  
(41.88508945576888, -87.63840559417186)"
"2863160-20220809","2863160","488231","1","ZAZA DEE'S OF PARK RIDGE, LLC","ZAZA DEE'S OF PARK RIDGE, LLC","608 W TOUHY","PARK RIDGE","IL","60068",,,,,"1329","Special Event Food","942","5 Day Single Event  - Special Event Food","2863160","ISSUE","2022-08-03T00:00:00.000","2022-08-03T00:00:00.000","2022-08-08T00:00:00.000","N","2022-08-09T00:00:00.000","2022-08-14T00:00:00.000","2022-08-08T00:00:00.000","2022-08-09T00:00:00.000","AAI",,,,,
"2204353-20211016","2804194","15130","2","GEORGES BOUKHALIL","G BOUKHALIL BLDG & REMODELING","6435 N SEELEY AVE 1","CHICAGO","IL","60645","50","13","50-13","24","4404","Regulated Business License","673","Home Repair Services","2204353","RENEW",,"2021-08-15T00:00:00.000","2021-08-16T00:00:00.000","N","2021-10-16T00:00:00.000","2023-10-15T00:00:00.000","2021-08-16T00:00:00.000","2021-08-16T00:00:00.000","AAC","2022-08-09T00:00:00.000","43","41.998924182","-87.681242349","
,  
(41.998924182420105, -87.68124234882247)"
"1799874-20200916","2740763","291717","1","ALPHA METALS CORP.","ALPHA METALS CORP.","341 N CALIFORNIA AVE","CHICAGO","IL","60612","27","36","27-36","12","1010","Limited Business License",,,"1799874","RENEW",,"2020-07-15T00:00:00.000","2020-07-29T00:00:00.000","N","2020-09-16T00:00:00.000","2022-09-15T00:00:00.000","2020-07-29T00:00:00.000","2020-09-16T00:00:00.000","AAC","2022-08-09T00:00:00.000",,"41.887403476","-87.696310535","
,  
(41.88740347592215, -87.69631053540576)"
"1491359-20220916","2859087","276156","1","BOCKWINKEL'S AT PARK MILLENNIUM, INC.","BOCKWINKELS","222 N COLUMBUS DR 1ST","CHICAGO","IL","60601","42","44","42-44","1","1781","Tobacco","763","Retail Sale of Tobacco","1491359","RENEW",,"2022-07-15T00:00:00.000","2022-08-08T00:00:00.000","N","2022-09-16T00:00:00.000","2023-09-15T00:00:00.000","2022-08-08T00:00:00.000","2022-08-09T00:00:00.000","AAI",,,"41.886339416","-87.62083615","
,  
(41.886339416011204, -87.62083614995649)"
"2863327-20220809","2863327","488418","1","DANIEL TILES DESIGN, INC.","DANIEL TILES DESIGN","4606 N ELSTON AVE  3","CHICAGO","IL","60630","39","19","39-19","17","4404","Regulated Business License","758","Residential Remodeling and Repair (Home Based Business)","2863327","ISSUE","2022-08-08T00:00:00.000","2022-08-09T00:00:00.000","2022-08-09T00:00:00.000","N","2022-08-09T00:00:00.000","2024-08-15T00:00:00.000","2022-08-09T00:00:00.000","2022-08-09T00:00:00.000","AAI",,,"41.9646543","-87.735325819","
,  
(41.96465429996105, -87.73532581917173)"
"2862931-20220809","2862931","488095","1","WINDY CITY TOWING, INC.","LEYDEN WINDY CITY TOWING","9345  BRYON ST","SCHILLER PARK","IL","60176",,,,,"7029","Towing - Storage Lot","1081","Operation of Tow Storage Lot Outside the City of Chicago","2862931","ISSUE","2022-07-29T00:00:00.000","2022-07-29T00:00:00.000","2022-07-29T00:00:00.000","N","2022-08-09T00:00:00.000","2024-08-15T00:00:00.000","2022-08-08T00:00:00.000","2022-08-09T00:00:00.000","AAI",,,,,
"2031394-20231216","2936386","352473","1","DARSITI CORPORATION","SUPER PRICE","2511 W CERMAK RD 1","CHICAGO","IL","60608","28","53","28-53","10","1010","Limited Business License",,,"2031394","RENEW",,"2023-10-15T00:00:00.000","2023-10-19T00:00:00.000","N","2023-12-16T00:00:00.000","2025-12-15T00:00:00.000","2023-10-19T00:00:00.000","2023-10-20T00:00:00.000","AAI",,,"41.851897137","-87.688417889","
,  
(41.85189713675062, -87.6884178892396)"
"2876625-20230716","2909876","382998","4","UNIVERSAL FIDELITY LP","UNIVERSAL FIDELITY LP","1400  RAVELLO   N210","HOUSTON","TX","77449",,,,,"4404","Regulated Business License","912","Debt Collecting - Administrative Commercial Office","2876625","RENEW",,"2023-05-15T00:00:00.000","2023-05-16T00:00:00.000","N","2023-07-16T00:00:00.000","2025-07-15T00:00:00.000","2023-05-16T00:00:00.000","2023-05-17T00:00:00.000","AAI",,,,,
"2938490-20231020","2938490","502238","1","ENE FLORENCE C ADOLE","VOVIKA","5725 N FAIRFIELD AVE 2","CHICAGO","IL","60659","40","2","40-2","20","4404","Regulated Business License","722","Online Sales (Home Based Business)","2938490","ISSUE","2023-10-20T00:00:00.000","2023-10-20T00:00:00.000","2023-10-20T00:00:00.000","N","2023-10-20T00:00:00.000","2025-11-15T00:00:00.000","2023-10-20T00:00:00.000","2023-10-20T00:00:00.000","AAI",,,"41.985714359","-87.697877789","
,  
(41.985714358670926, -87.69787778882254)"
"513-20220816","2851570","92","1","BROS. DRUGS & LIQUORS, INC.","BROS. DRUGS & LIQUORS, INC.","4201 W ROOSEVELT RD 1ST","CHICAGO","IL","60624","24","22","24-22","10","1474","Package Goods","774","Retail Sales of Packaged Liquor","513","RENEW",,"2022-06-15T00:00:00.000","2022-08-09T00:00:00.000","N","2022-08-16T00:00:00.000","2024-08-15T00:00:00.000","2022-08-09T00:00:00.000","2022-08-09T00:00:00.000","AAI",,,"41.865991141","-87.730122328","
,  
(41.865991141104736, -87.73012232832801)"
"22581-20060216","1656185","29558","1","W E CARLSON CORPORATION","W E CARLSON CORPORATION","1128  PAGNI DR  1ST","ELK GROVE","IL","60007",,,,,"1010","Limited Business License",,,"22581","RENEW",,"2005-12-21T00:00:00.000","2006-02-07T00:00:00.000","N","2006-02-16T00:00:00.000","2007-02-15T00:00:00.000","2006-02-07T00:00:00.000","2006-02-08T00:00:00.000","AAI",,,,,
"1904900-20220916","2859928","331371","1","SONI FOODMART, INC.","JOONY MART INC.","4947 N KEDZIE AVE 1ST","CHICAGO","IL","60625","33","14","33-14","17","1781","Tobacco","763","Retail Sale of Tobacco","1904900","RENEW",,"2022-07-15T00:00:00.000","2022-08-09T00:00:00.000","N","2022-09-16T00:00:00.000","2023-09-15T00:00:00.000","2022-08-09T00:00:00.000","2022-08-09T00:00:00.000","AAI",,"60","41.971664423","-87.708417223","
,  
(41.97166442320152, -87.70841722312343)"
"1383863-20220916","2858060","30858","1","CHICAGO IRONWORKS CORPORATION","CHICAGO IRON WORKS","439 N WESTERN AVE 1ST","CHICAGO","IL","60612","27","46","27-46","12","1009","Manufacturing Establishments","817","Storage or Use of Hazardous Materials (MFG)","1383863","RENEW",,"2022-07-15T00:00:00.000","2022-08-09T00:00:00.000","N","2022-09-16T00:00:00.000","2024-09-15T00:00:00.000","2022-08-09T00:00:00.000","2022-08-09T00:00:00.000","AAI",,,"41.889601517","-87.686511444","
,  
(41.88960151651954, -87.68651144428523)"
"84804-20030816","1492299","65792","2","PAUL D DOOLEY","DOOLEY BROS TOWING & AUTO REP","8517 S VINCENNES AVE 1ST","CHICAGO","IL","60620","21","2","21-2","6","1569","Motor Vehicle Repair : Engine Only (Class II)",,,"84804","RENEW",,"2004-05-07T00:00:00.000","2004-05-07T00:00:00.000","N","2003-08-16T00:00:00.000","2004-08-15T00:00:00.000","2004-05-13T00:00:00.000","2004-05-14T00:00:00.000","AAI",,,"41.739354952","-87.63983969","
,  
(41.739354951667266, -87.63983968969981)"
"2210985-20220916","2860625","375203","1","R&R Excavating Inc.","R & R Excavating Inc.","960 N HAMILTON AVE","UNIVERSITY PARK","IL","60466",,,,,"4404","Regulated Business License","673","Home Repair Services","2210985","RENEW",,"2022-07-15T00:00:00.000","2022-08-08T00:00:00.000","N","2022-09-16T00:00:00.000","2024-09-15T00:00:00.000","2022-08-08T00:00:00.000","2022-08-09T00:00:00.000","AAI",,,,,
"2428848-20231216","2936740","394777","1","V ZARA INC.","ARMANETTI EXPRESS WINE-SPIRITS-FOOD","4757 W FULLERTON AVE 1","CHICAGO","IL","60639","31","42","31-42","25","1781","Tobacco","776 | 937","Retail Sales of Tobacco Products | Retail Sales of Tobacco and Flavored Tobacco Products","2428848","RENEW",,"2023-10-15T00:00:00.000","2023-10-19T00:00:00.000","N","2023-12-16T00:00:00.000","2024-12-15T00:00:00.000","2023-10-19T00:00:00.000","2023-10-20T00:00:00.000","AAI",,,"41.924131663","-87.746158709","
,  
(41.924131662541456, -87.74615870878003)"
